cep_ini,cep_fim,cidade,uf,prazo,peso5,peso10,peso20,peso40,peso60,peso100,excedente_kg,gris_min,gris_pct,tas,pedagio_fixo,pedagio_fracao_kg
86780000,86789999,FLORIDA,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85830000,85832999,FORMOSA DO OESTE,PR,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
85850001,85874999,FOZ DO IGUACU,PR,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
85145000,85147999,FOZ DO JORDAO,PR,10,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87570000,87579999,FRANCISCO ALVES,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
85600001,85609999,FRANCISCO BELTRAO,PR,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
84660000,84899999,GENERAL CARNEIRO,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86938000,86939999,GODOY MOREIRA,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87360000,87364999,GOIOERE,PR,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85162000,85167999,GOIOXIM,PR,10,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86845000,86847999,GRANDES RIOS,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85980000,85987999,GUAIRA,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
87880000,87889999,GUAIRACA,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
84435000,84449999,GUAMIRANGA,PR,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
86465000,86469999,GUAPIRAMA,PR,6,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
87810000,87819999,GUAPOREMA,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86620000,86629999,GUARACI,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85400000,85407999,GUARANIACU,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
85000001,85139999,GUARAPUAVA,PR,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
83390000,83399999,GUARAQUECABA,PR,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
83280000,83299999,GUARATUBA,PR,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85548000,85549999,HONORIO SERPA,PR,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
84900000,84919999,IBAITI,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85478000,85484999,IBEMA,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
86200000,86209999,IBIPORA,PR,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
87530000,87534999,ICARAIMA,PR,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
86750000,86754999,IGUARACU,PR,7,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85423000,85424999,IGUATU,PR,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
84250000,84259999,IMBAU,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
84430000,84434999,IMBITUVA,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85155000,85159999,INACIO MARTINS,PR,10,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87670000,87679999,INAJA,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87235000,87239999,INDIANOPOLIS,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
84450000,84459999,IPIRANGA,PR,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
87560000,87564999,IPORA,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
85833000,85834999,IRACEMA DO OESTE,PR,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
84500001,84509999,IRATI,PR,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
87280000,87289999,IRETAMA,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86670000,86679999,ITAGUAJE,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85880000,85883999,ITAIPULANDIA,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
86375000,86379999,ITAMBARACA,PR,9,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
87175000,87179999,ITAMBE,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85580000,85584999,ITAPEJARA D'OESTE,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
83560000,83569999,ITAPERUCU,PR,4,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
87980000,87989999,ITAUNA DO SUL,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
84460000,84469999,IVAI,PR,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
86870000,86879999,IVAIPORA,PR,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87525000,87527999,IVATE,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
87130000,87139999,IVATUBA,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
84930000,84934999,JABOTI,PR,9,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
86400000,86409999,JACAREZINHO,PR,7,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
86610000,86612999,JAGUAPITA,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
84200000,84219999,JAGUARIAIVA,PR,9,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
86900000,86909999,JANDAIA DO SUL,PR,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87380000,87389999,JANIOPOLIS,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
84920000,84924999,JAPIRA,PR,9,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
87225000,87229999,JAPURA,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86860000,86864999,JARDIM ALEGRE,PR,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87690000,87699999,JARDIM OLINDA,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86210000,86219999,JATAIZINHO,PR,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85835000,85839999,JESUITAS,PR,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
86455000,86459999,JOAQUIM TAVORA,PR,6,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
86470000,86479999,JUNDIAI DO SUL,PR,9,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
87355000,87359999,JURANDA,PR,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87230000,87234999,JUSSARA,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86920000,86924999,KALORE,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
83750000,83799999,LAPA,PR,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85275000,85279999,LARANJAL,PR,10,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85300001,85339999,LARANJEIRAS DO SUL,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86330000,86339999,LEOPOLIS,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
86865000,86869999,LIDIANOPOLIS,PR,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85826000,85829999,LINDOESTE,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
87900000,87909999,LOANDA,PR,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86790000,86799999,LOBATO,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86000001,86124999,LONDRINA,PR,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
87290000,87299999,LUIZIANA,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86935000,86937999,LUNARDELLI,PR,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86635000,86639999,LUPIONOPOLIS,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
84570000,84599999,MALLET,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87340000,87344999,MAMBORE,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87160000,87169999,MANDAGUACU,PR,7,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
86975000,86989999,MANDAGUARI,PR,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
83800000,83819999,MANDIRITUBA,PR,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85628000,85629999,MANFRINOPOLIS,PR,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
85540000,85547999,MANGUEIRINHA,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
85260000,85269999,MANOEL RIBAS,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85960000,85979999,MARECHAL CANDIDO RONDON,PR,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
87480000,87484999,MARIA HELENA,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86990000,86999999,MARIALVA,PR,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
86825000,86827999,MARILANDIA DO SUL,PR,9,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
87960000,87969999,MARILENA,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87470000,87479999,MARILUZ,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87000001,87109999,MARINGA,PR,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85525000,85529999,MARIOPOLIS,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85955000,85959999,MARIPA,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85614000,85617999,MARMELEIRO,PR,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85168000,85169999,MARQUINHO,PR,10,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86910000,86919999,MARUMBI,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85887000,85887999,MATELANDIA,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
83260000,83279999,MATINHOS,PR,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85240000,85249999,MATO RICO,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86828000,86829999,MAUA DA SERRA,PR,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85720000,85726999,MEDIANEIRA,PR,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
85998000,85999999,MERCEDES,PR,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
87840000,87849999,MIRADOR,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86615000,86617999,MIRASELVA,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85736000,85739999,MISSAL,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
85890000,85890000,MISSAL,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
87370000,87379999,MOREIRA SALES,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
83350000,83369999,MORRETES,PR,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
86760000,86769999,MUNHOZ DE MELO,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86680000,86689999,NOSSA SENHORA DAS GRACAS,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87790000,87799999,NOVA ALIANCA DO IVAI,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86230000,86239999,NOVA AMERICA DA COLINA,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85410000,85414999,NOVA AURORA,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
87330000,87339999,NOVA CANTU,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87600000,87629999,NOVA ESPERANCA,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85635000,85639999,NOVA ESPERANCA DO SUDOESTE,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
86310000,86314999,NOVA FATIMA,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85350000,85389999,NOVA LARANJEIRAS,PR,10,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87970000,87979999,NOVA LONDRINA,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87490000,87499999,NOVA OLIMPIA,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85685000,85689999,NOVA PRATA DO IGUACU,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
86250000,86269999,NOVA SANTA BARBARA,PR,9,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85930000,85932999,NOVA SANTA ROSA,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85250000,85259999,NOVA TEBAS,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86895000,86899999,NOVO ITACOLOMI,PR,9,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
84350000,84399999,ORTIGUEIRA,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
87170000,87174999,OURIZONA,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85933000,85934999,OURO VERDE DO OESTE,PR,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
87140000,87154999,PAICANDU,PR,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85690000,85699999,PALMAS,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
84130000,84139999,PALMEIRA,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85270000,85274999,PALMITAL,PR,10,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85950000,85954999,PALOTINA,PR,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
87780000,87789999,PARAISO DO NORTE,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87660000,87669999,PARANACITY,PR,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
83200001,83254999,PARANAGUA,PR,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
87680000,87689999,PARANAPOEMA,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87700001,87729999,PARANAVAI,PR,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85948000,85949999,PATO BRAGADO,PR,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85500001,85514999,PATO BRANCO,PR,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
84630000,84634999,PAULA FREITAS,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
84635000,84639999,PAULO FRONTIN,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87250000,87259999,PEABIRU,PR,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87538000,87539999,PEROBAL,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87540000,87544999,PEROLA,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85740000,85744999,PEROLA D'OESTE,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
83860000,83869999,PIEN,PR,7,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
83320001,83349999,PINHAIS,PR,4,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
85727000,85729999,PINHAL DE SAO BENTO,PR,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
84925000,84929999,PINHALAO,PR,9,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85170000,85194999,PINHAO,PR,8,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
84240000,84249999,PIRAI DO SUL,PR,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
83300001,83319999,PIRAQUARA,PR,4,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
85200000,85224999,PITANGA,PR,8,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86613000,86614999,PITANGUEIRAS,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87860000,87879999,PLANALTINA DO PARANA,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85750000,85759999,PLANALTO,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
84000001,84129999,PONTA GROSSA,PR,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
83255000,83259999,PONTAL DO PARANA,PR,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
86160000,86164999,PORECATU,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
84140000,84144999,PORTO AMAZONAS,PR,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85345000,85349999,PORTO BARREIRO,PR,10,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87950000,87954999,PORTO RICO,PR,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
84615000,84619999,PORTO VITORIA,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86618000,86619999,PRADO FERREIRA,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85730000,85735999,PRANCHITA,PR,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
87180000,87184999,PRESIDENTE CASTELO BRANCO,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86140000,86149999,PRIMEIRO DE MAIO,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
84400000,84429999,PRUDENTOPOLIS,PR,8,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87365000,87369999,QUARTO CENTENARIO,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86450000,86454999,QUATIGUA,PR,7,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
83420000,83429999,QUATRO BARRAS,PR,4,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
85940000,85944999,QUATRO PONTES,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85460000,85464999,QUEDAS DO IGUACU,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
87930000,87949999,QUERENCIA DO NORTE,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87265000,87269999,QUINTA DO SOL,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
83840000,83849999,QUITANDINHA,PR,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85888000,85889999,RAMILANDIA,PR,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
86290000,86299999,RANCHO ALEGRE,PR,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
87395000,87399999,RANCHO ALEGRE D'OESTE,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85770000,85779999,REALEZA,PR,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
84550000,84559999,REBOUCAS,PR,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85610000,85613999,RENASCENCA,PR,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
84320000,84344999,RESERVA,PR,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85195000,85199999,RESERVA DO IGUACU,PR,10,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86410000,86419999,RIBEIRAO CLARO,PR,9,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
86490000,86599999,RIBEIRAO DO PINHAL,PR,7,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
84560000,84569999,RIO AZUL,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86830000,86839999,RIO BOM,PR,9,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85340000,85344999,RIO BONITO DO IGUACU,PR,10,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86848000,86849999,RIO BRANCO DO IVAI,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
83540000,83559999,RIO BRANCO DO SUL,PR,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
83880000,83899999,RIO NEGRO,PR,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
86600001,86609999,ROLANDIA,PR,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
87320000,87324999,RONCADOR,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87800000,87809999,RONDON,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86850000,86854999,ROSARIO DO IVAI,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86720000,86729999,SABAUDIA,PR,7,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85620000,85627999,SALGADO FILHO,PR,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
84945000,84949999,SALTO DO ITARARE,PR,9,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
85670000,85679999,SALTO DO LONTRA,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
86370000,86374999,SANTA AMELIA,PR,9,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,0,8.89,100
86225000,86229999,SANTA CECILIA DO PAVAO,PR,7,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,0,8.89,100
87920000,87929999,SANTA CRUZ DE MONTE CASTELO,PR,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
86770000,86779999,SANTA FE,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85890001,85895999,SANTA HELENA,PR,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
86660000,86669999,SANTA INES,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
87910000,87914999,SANTA ISABEL DO IVAI,PR,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,0,8.89,100
85650000,85659999,SANTA IZABEL DO OESTE,PR,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,0,8.89,100
